0,1
0,152.61
1,155.28
2,162.71
3,162.21
4,159.81
5,145.08
6,127.93
7,134.98
8,131.73
9,123.7
10,126.17
11,121.03
12,129.24
13,124.2
14,133.11
15,130.24
16,127.0
17,137.14
18,138.45
19,151.04
20,152.48
21,150.31
22,146.44
23,144.64
24,155.25
25,148.8
26,148.4
27,152.37
28,150.78
29,148.5
30,151.2
31,148.99
32,147.02
33,142.48
34,141.87
35,136.23
36,132.54
37,141.98
38,140.81
39,140.32
40,149.12
41,151.2
42,160.47
43,162.02
44,171.45
45,168.32
46,168.81
47,174.21
48,170.38
49,160.27
50,167.51
51,169.12
52,174.04
53,172.35
54,174.32
55,182.53
56,187.83
57,194.49
58,190.67
59,180.19
60,168.67
61,166.2
62,175.7
63,182.61
64,188.82
65,183.89
66,173.77
67,175.6
68,191.37
69,201.53
70,214.7
71,220.56
72,220.17
73,227.5
74,225.56
75,248.38
76,248.93
77,254.78
78,256.38
79,255.71
80,295.26
81,275.91
82,273.88
83,263.8
84,261.61
85,243.84
86,255.84
87,242.96
88,223.65
89,212.19
90,236.72
91,171.23
92,187.93
93,160.75
94,153.44
95,139.77
96,177.77
97,191.04
98,197.91
99,193.86
100,169.52
101,160.67
102,169.54
103,187.46
104,180.03
105,189.13
106,194.59
107,184.35
108,182.81
109,187.55
110,184.5
111,173.06
112,178.66
113,176.22
114,170.31
115,170.94
116,176.63
117,180.24
118,184.14
119,172.52
120,170.68
121,162.04
122,162.28
123,163.24
124,137.28
125,137.38
126,147.35
127,148.68
128,132.33
129,131.38
130,145.38
131,157.28
132,164.27
133,172.09
134,164.17
135,164.76
136,172.08
137,180.5
138,175.07
139,180.15
140,183.11
141,174.02
142,174.75
143,173.72
144,174.33
145,171.39
146,161.96
147,166.94
148,160.81
149,159.8
150,160.15
151,163.23
152,156.34
153,152.98
154,168.22
155,179.33
156,175.75
157,180.57
158,180.46
159,194.47
160,190.58
161,185.24
162,181.24
163,180.75
164,186.0
165,190.44
166,195.27
167,192.13
168,202.31
169,215.25
170,216.88
171,230.33
172,219.45
173,227.74
174,233.91
175,236.42
176,226.01
177,225.07
178,224.41
179,224.18
180,221.35
181,210.81
182,214.53
183,215.17
184,230.49
185,231.79
186,234.64
187,253.56
188,282.8
189,334.6
190,316.75
191,300.69
192,293.63
193,295.0
194,341.01
195,311.85
196,314.72
197,337.33
198,320.61
199,308.09
200,315.98
201,313.74
202,267.09
203,275.0
204,292.93
205,274.33
206,280.66
207,284.48
208,272.64
209,286.0
210,296.45
211,286.33
212,276.73
213,278.01
214,266.08
215,244.17
216,233.12
217,255.64
218,277.44
219,247.26
220,244.18
221,246.83
222,243.38
223,233.53
224,238.93
225,248.52
226,265.3
227,271.72
228,277.33
229,275.4
230,288.49
231,293.96
232,294.95
233,293.32
234,305.9
235,295.77
236,301.66
237,301.86
238,307.35
239,324.6
240,329.82
241,327.52
242,333.11
243,326.67
244,338.89
245,363.34
246,368.02
247,356.14
248,367.75
249,376.75
250,400.1
251,411.82
252,394.39
253,416.73
254,469.57
255,446.68
256,447.33
257,469.99
258,480.59
259,485.02
260,487.1
261,489.68
262,489.44
263,538.88
264,588.94
265,512.77
266,481.75
267,476.73
268,470.3
269,467.61
270,462.49
271,454.9
272,412.67
273,411.6
274,377.12
275,418.25
276,415.69
277,410.9
278,396.13
279,427.08
280,410.15
281,437.76
282,401.74
283,398.66
284,411.12
285,426.52
286,462.37
287,445.05
288,455.4
289,426.4
290,407.88
291,428.83
292,430.68
293,428.07
294,447.55
295,446.57
296,415.45
297,450.83
298,444.76
299,367.73
300,398.66
301,453.63
302,444.85
303,440.95
304,446.93
305,446.46
306,455.48
307,453.98
308,444.01
309,453.87
310,445.37
311,458.32
312,471.9
313,459.12
314,427.46
315,483.3
316,556.8
317,530.28
318,526.9
319,518.64
320,502.57
321,527.35
322,484.01
323,477.25
324,446.18
325,466.64
326,472.32
327,404.26
328,400.95
329,408.57
330,402.4
331,398.85
332,396.61
333,389.63
334,365.31
335,338.2
336,329.49
337,336.18
338,279.35
339,240.95
340,268.46
341,263.59
342,263.84
343,269.94
344,258.69
345,270.7
346,277.77
347,277.24
348,285.0
349,293.03
350,284.43
351,284.42
352,319.19
353,325.08
354,329.07
355,339.1
356,339.24
357,358.3
358,352.08
359,337.22
360,331.4
361,339.36
362,350.77
363,384.67
364,377.82
365,364.53
366,343.53
367,339.68
368,324.69
369,319.42
370,322.7
371,320.51
372,319.06
373,340.01
374,341.5
375,319.37
376,345.6
377,354.92
378,354.68
379,337.28
380,310.07
381,313.05
382,305.44
383,290.56
384,300.22
385,313.42
386,299.21
387,293.63
388,292.49
389,286.77
390,295.0
